nit	empresa	fuente	nit_len
890801042	CAMARA DE COMERCIO DE MANIZALES POR CALDAS	secop_ii_proveedores	9.0
890900650	Organizacion Santa Lucia S.A	secop_ii_proveedores	9.0
900246638	TALENTO SOLIDO S.A.S	secop_ii_proveedores	9.0
900279151	METROLOGIC COLOMBIA SAS	secop_ii_proveedores	9.0
900694171	CORPORACION CULTURAL Y AMBIENTAL  DE TURBACO BALCON DEL ARTE	secop_ii_proveedores	9.0
901340062	FUNDACION MIGUEL HUGO	secop_ii_proveedores	9.0
901247855	Ebit Construccion S.A.S.	secop_ii_proveedores	9.0
830069047	TECNOLOGIAS QUIMICAS SAS	secop_ii_proveedores	9.0
900939316	REMA SOLUCIONES INTEGRALES S.A.S.	secop_ii_proveedores	9.0
900641097	AVANZAR ASOCIADOS SAS	secop_ii_proveedores	9.0
900417082	sincrocar amp  sas	secop_ii_proveedores	9.0
830066239	ascensores mac s.a.s.	secop_ii_proveedores	9.0
800037541	asociacion de padres usuarios otra modalidades de atencion a primera infancia y madres comunitarias EL PORVENIR	secop_ii_proveedores	9.0
800131070	DECIMO TERCERA BRIGADA EJERCITO NACIONAL	secop_ii_proveedores	9.0
860007229	UNIMAQ S.A.	secop_ii_proveedores	9.0
900429675	Native Films	secop_ii_proveedores	9.0
646955797	MARILENA BELTRAN PINTO	secop_ii_proveedores	9.0
830508333	FUNDACION GRANITOS DE PAZ	secop_ii_proveedores	9.0
901406481	CONSORCIO ZONA DE PASO	secop_ii_proveedores	9.0
900500779	QUIMIPROYECTOS SAS	secop_ii_proveedores	9.0
313078172	JOHANA KATHERINE VERGARA CORTES	secop_ii_proveedores	9.0
809011015	LIGA TOLIMENSE DE PATINAJE	secop_ii_proveedores	9.0
901240631	CONSORCIO MENTOR-MGA ORFEO-WEB-MANTENIMIENTO	secop_ii_proveedores	9.0
806007336	CORPORACION CULTURAL NUEVO HORIZONTE	secop_ii_proveedores	9.0
860003012	MANUFACTURAS DE CEMENTO SA.	secop_ii_proveedores	9.0
900782810	MotionLab	secop_ii_proveedores	9.0
900601013	INDUSTRIAS PRIVAZ SAS	secop_ii_proveedores	9.0
804003758	ASOCIACION DE PADRE DE HOGARES DE BIENESTAR EL PROGRESO DE BARBOSA SANTANDER	secop_ii_proveedores	9.0
802014237	FUNDACION SANTO DOMINGO SAVIO	secop_ii_proveedores	9.0
900024398	ECOLOGISTICA - SOCIEDAD POR ACCIONES SIMPLIFICADA	secop_ii_proveedores	9.0
901206651	E.M. S.A.S. E.S.P.	secop_ii_proveedores	9.0
820002515	COOPERATIVA DE TRABAJO ASOCIADO EL LAUREL	secop_ii_proveedores	9.0
800100140	MUNICIPIO DE SALDANA	secop_ii_proveedores	9.0
900221987	Fundacion Social Evoluciona	secop_ii_proveedores	9.0
860524523	ALPAPEL S.A.S.	secop_ii_proveedores	9.0
901362501	ABRIL GOMEZ MEJIA ABOGADOS ASOCIADOS S.A.S	secop_ii_proveedores	9.0
800145669	BECCASSINO SAS	secop_ii_proveedores	9.0
900386607	PHVA CONSTRUCTORES SAS	secop_ii_proveedores	9.0
901043823	SOCIEDAD DE COMERCIO NACIONAL CCN S.A.S	secop_ii_proveedores	9.0
890900066	MERCANTIL AUTOMOVILIARIA SA MERCOVIL	secop_ii_proveedores	9.0
900992209	CONSORCIO MANTENIMIENTO	secop_ii_proveedores	9.0
891800904	DIOCESIS DE GARAGOA	secop_ii_proveedores	9.0
891801164	FT CIA SAS	secop_ii_proveedores	9.0
900380770	FUNDACION FRANCISCO PACHO GALAN REY DEL MERECUMBE	secop_ii_proveedores	9.0
901251223	UNION TEMPORAL CADENA PRUEBAS CALENDARIO B-2018	secop_ii_proveedores	9.0
900551908	TEI Soluciones Inteligentes SAS	secop_ii_proveedores	9.0
900383203	CENTRO DE GERENCIAMIENTO DE RESIDUOS DONA JUANA SA ESP	secop_ii_proveedores	9.0
901337078	MEDICAL AND WATER COMPANY SAS	secop_ii_proveedores	9.0
900558082	CAS INGENIEROS SAS	secop_ii_proveedores	9.0
800234618	ASOCIACION DE USUARIOS DEL DISTRITO DE RIEGO Y DRENAJE DE GRAN ESCALA DEL ALTO CHICAMOCHA Y FIRAVITOBA	secop_ii_proveedores	9.0
800031148	CNT SISTEMAS DE INFORMACION S.A.S	secop_ii_proveedores	9.0
901366361	corporacion huella social para la vida	secop_ii_proveedores	9.0
830075326	PROCESO ORGANIZATIVO DEL PUEBLO RROM O GITANO DE COLOMBIA	secop_ii_proveedores	9.0
900364032	SISOFT SOLUCIONES INFORMATICAS SAS	secop_ii_proveedores	9.0
901132254	BIOMEDICAL CORPORATION SAS	secop_ii_proveedores	9.0
900372621	2SECURE SAS	secop_ii_proveedores	9.0
900428311	INVERSIONES ARGOMEZ S.A.S	secop_ii_proveedores	9.0
391344641	DERCO AEROSPACE INC	secop_ii_proveedores	9.0
900358874	Liga Vallecaucana de Rugby	secop_ii_proveedores	9.0
901144820	DIKAR INGENIERIA S.A.S	secop_ii_proveedores	9.0
810004833	LIGA CALDENSE DE NATACION	secop_ii_proveedores	9.0
800028436	ALCALDIA MUNICIPAL DE TINJACA	secop_ii_proveedores	9.0
900461341	B.A STUDIOS S.A.S	secop_ii_proveedores	9.0
901224142	UNION TEMPORAL CATASTRO GEINCO	secop_ii_proveedores	9.0
830096090	JUNTA DE ACCION COMUNAL LAS LUCES	secop_ii_proveedores	9.0
891780103	ALCALDIA MUNICIPIO DE SITIONUEVO	secop_ii_proveedores	9.0
891180182	MUNICIPIO DE TIMANA	secop_ii_proveedores	9.0
830060660	HAGGEN AUDIT S.A.S.	secop_ii_proveedores	9.0
830500321	organizacion minerva s.a.s	secop_ii_proveedores	9.0
901200122	TRACTOREPUESTOS S.A.S	secop_ii_proveedores	9.0
860025283	velez tours sas	secop_ii_proveedores	9.0
900928544	SERVICIOS INTEGRALES PARA EL DESARROLLO ONG	secop_ii_proveedores	9.0
502083514	Universidade da Beira Interior	secop_ii_proveedores	9.0
800211049	EQUIPOS Y CIMENTACIONES S.A.S.	secop_ii_proveedores	9.0
900401838	Bienes y Servicios VALNAOS SAS	secop_ii_proveedores	9.0
900135550	PH MEDICAL S.A.S	secop_ii_proveedores	9.0
900763971	FUNDACION DIA AZUL FUTURO VERDE	secop_ii_proveedores	9.0
800005009	SFM COMPRESORES SAS	secop_ii_proveedores	9.0
900340802	fundacion anataa sukwwaipa anaa-formando progreso	secop_ii_proveedores	9.0
900791398	MYM DEFENSE LTDA	secop_ii_proveedores	9.0
900621250	SERVICIO DE ROSERIA S.A.S	secop_ii_proveedores	9.0
900313024	Fundacion Sonarte	secop_ii_proveedores	9.0
900510106	eccomyse sas	secop_ii_proveedores	9.0
901037139	SSL COLOMBIA S.A.S	secop_ii_proveedores	9.0
900409363	Precia proveedor de precios S.A.	secop_ii_proveedores	9.0
901249413	Auteco Mobility SAS	secop_ii_proveedores	9.0
802007499	Cooperativa Integral en Salud CONSALUD	secop_ii_proveedores	9.0
890801099	HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS	secop_ii_proveedores	9.0
900252038	MOBILE CONSULTORIA EN MOVILIDAD SAS	secop_ii_proveedores	9.0
901160104	ALIANZA POR LA PRIMERA INFANCIA FELIZ	secop_ii_proveedores	9.0
901249483	Proyectos y Soluciones TI S.A.S.	secop_ii_proveedores	9.0
900284365	SERVICIO DE SALUD INMEDIATO IPS SOCIEDAD POR ACCIONES SIMPLIFICADA	secop_ii_proveedores	9.0
900200707	Construccion Innovacion y Desarrollo Tecnologico SAS	secop_ii_proveedores	9.0
800096592	ALCALDIA MUNICIPAL DE EL PASO	secop_ii_proveedores	9.0
800103180	MUNICIPIO SAN JOSE DEL GUAVIARE	secop_ii_proveedores	9.0
800102906	ALCALDIA MUNICIPIO DE SANTIAGO	secop_ii_proveedores	9.0
900151295	CENTRO DE DIAGNOSTICO AUTOMOTOR DE EMPRESAS DE TRANSPORTE CEDITRANS S.A.	secop_ii_proveedores	9.0
900095741	FUNDACION PROYECCION CARIBE	secop_ii_proveedores	9.0
802004266	FERRETERIAMETROPOLIS SAS	secop_ii_proveedores	9.0
901050519	GRAFICAS GUZMAN & CIA S.A.S	secop_ii_proveedores	9.0
842000133	CRUZ ROJA COLOMBIANA SECCIONAL VICHADA	secop_ii_proveedores	9.0
825000134	ALCALDIA DEL MUNICIPIO DE DIBULLA	secop_ii_proveedores	9.0
900823391	FUMIPLAGAX COLOMBIA SAS	secop_ii_proveedores	9.0
900241946	PROYECTOS AGROPECUARIOS DE COLOMBIA S.A.S.	secop_ii_proveedores	9.0
805025916	Fundacion Mision Paz	secop_ii_proveedores	9.0
900169060	NEGOCIOS Y TECNOLOGIA LTDA - NYTEC LTDA	secop_ii_proveedores	9.0
890505390	instituto de programacion y sistemas del norte	secop_ii_proveedores	9.0
900192829	AUTOCENTRO WILLIAM S S.A.S.	secop_ii_proveedores	9.0
900115334	RENDON LTDA. SOLUCIONES ELECTRICAS	secop_ii_proveedores	9.0
900077620	Corporacion performance	secop_ii_proveedores	9.0
830129626	SATCOM COLOMBIA SA	secop_ii_proveedores	9.0
890112098	PRODUMAR SAS	secop_ii_proveedores	9.0
900232884	LABORATORIOS DE INVESTIGACIONES BIOLOGICAS DE COLOMBIA E.U.	secop_ii_proveedores	9.0
830026510	vandenenden s.a	secop_ii_proveedores	9.0
901090751	AUTOPARTES EL ARAUCO SAS	secop_ii_proveedores	9.0
890702476	EMPRESA SOCIAL DEL ESTADO E.S.E HOSPITAL LA MILAGROSA	secop_ii_proveedores	9.0
829004326	ASOCIACION CENTRO VIDA SAN MARTIN PARA LA ATENCION INTEGRAL AL ADULTO MAYOR	secop_ii_proveedores	9.0
800078000	KASAI SAS ORGANIZACION COMERCIAL	secop_ii_proveedores	9.0
800026787	COOPERATIVA DE VIGILANCIA DE POLICIAS RETIRADOS COOVIPORE C.T.A.	secop_ii_proveedores	9.0
900338175	DENTISTAR IPS SAS	secop_ii_proveedores	9.0
901032096	INMOBILIARIA JULIO CASAS SAS	secop_ii_proveedores	9.0
800044530	ASOCIACION DE FAMILIAS BENEFICIARIOS DEL PROGRAMA SOCIAL DE HOGARES DE BIENESTAR DEL BARRIO BOSTON - CAMINO DEL MEDIO	secop_ii_proveedores	9.0
112416961	Olympus America Inc.	secop_ii_proveedores	9.0
811043323	Club deportivo Alexis Garcia	secop_ii_proveedores	9.0
800136453	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR FAMI LA UNION	secop_ii_proveedores	9.0
890210558	ASOCIACION DE PADRES DE FAMILIA HOGAR INFANTIL GATA GOLOSA	secop_ii_proveedores	9.0
901380949	901380949	secop_ii_proveedores	9.0
813013902	CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE NATAGA - HUILA	secop_ii_proveedores	9.0
901065879	STYKA HOME SAS	secop_ii_proveedores	9.0
900682571	BIOCOMBUSTIBLES DE COLOMBIA Y SANTANDER SAS	secop_ii_proveedores	9.0
890706839	CONCEJO MUNICIPAL DE IBAGUE	secop_ii_proveedores	9.0
820004462	GRUPO EMPRESARIAL INVERSIONES Y CONSTRUCCIONES CIA SAS	secop_ii_proveedores	9.0
830085140	GRUPO MEDIA DIGITAL	secop_ii_proveedores	9.0
900766962	CTA CENTRO SUR C.T.A.	secop_ii_proveedores	9.0
900628448	CORPORACION TECNOCENTRO CULTURAL SOMOS PACIFICO	secop_ii_proveedores	9.0
805006463	CELUTEL COMUNICACIONES FERNANDEZ SANCHEZ SAS	secop_ii_proveedores	9.0
900448414	UNIDAD INTEGRAL DE ATENCION SILOE IPS	secop_ii_proveedores	9.0
900520510	CENTROS HOSPITALARIOS DEL CARIBE SAS	secop_ii_proveedores	9.0
900263294	IDC SAFETY S.A.S	secop_ii_proveedores	9.0
900774610	SALUD SEGURA R Y L SAS	secop_ii_proveedores	9.0
830511009	Corporacion para el Fomento de las Artes Cinematograficas ESCUELA DE CINE GONZALO MEJIA	secop_ii_proveedores	9.0
900630301	PEDLEX SAS	secop_ii_proveedores	9.0
834000838	ASOCIACION DE PADRES DE FAMILIA HOGAR INFANTIL TRAVESURAS	secop_ii_proveedores	9.0
830091143	Fundacion ciudad humana	secop_ii_proveedores	9.0
800252094	FUTURA Soluciones Integrales S.A.S.	secop_ii_proveedores	9.0
901001320	PROMCIVILES S.A.S.	secop_ii_proveedores	9.0
815000331	CORPORACION PARA EL DESARROLLO CORAL DE BUGA	secop_ii_proveedores	9.0
900396046	Yopal Autos Ltda	secop_ii_proveedores	9.0
900859349	CLUB DEPORTIVO WARRIORS ULTIMATE FEMENINO IBAGUE	secop_ii_proveedores	9.0
800162035	SERVIMEDICOS SAS	secop_ii_proveedores	9.0
807003672	Asociacion Centro Misionero Vida	secop_ii_proveedores	9.0
800195816	ASOCIACION DE PADRES DE FAMILIA DEL HOGAR INFANTIL ASIS BOYACENSE DE TUNJA	secop_ii_proveedores	9.0
900861856	ACEA SAS	secop_ii_proveedores	9.0
548711514	MARK DANIEL RECKASE	secop_ii_proveedores	9.0
800094449	MUNICIPIO DE PALMAR DE VARELA	secop_ii_proveedores	9.0
830097305	VALORACIONES EMPRESARIALES	secop_ii_proveedores	9.0
806012870	CORPORACION EDUCATIVA SAN JOSE	secop_ii_proveedores	9.0
830127812	SERVICIOS TECNICOS EN INGENIERIA Y SENALIZACION S.A.S	secop_ii_proveedores	9.0
800062384	ASOCIACION DE MADRES COMUNITARIAS Y PADRES USUARIOS BARRIOS UNIDOS DE FONTIBON	secop_ii_proveedores	9.0
900372472	Fundacion de Investigaciones Arqueologicas y Ambientales Tayrona	secop_ii_proveedores	9.0
890116278	ALCALDIA DE PONEDERA	secop_ii_proveedores	9.0
817000153	HOGAR INFANTIL SANTANDER	secop_ii_proveedores	9.0
900623092	CORPORACION CULTURAL  TURISTICA  AMBIENTAL Y DEPORTIVA WAIRA DEL CHAIRA	secop_ii_proveedores	9.0
900750134	E-LERNOVA	secop_ii_proveedores	9.0
901188860	HI CLEAN COLOMBIA SAS	secop_ii_proveedores	9.0
900107353	EVO LTDA	secop_ii_proveedores	9.0
860014923	CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.	secop_ii_proveedores	9.0
802009463	ESE CENTRO DE SALUD DE TUBARA	secop_ii_proveedores	9.0
800082004	ASOCIACION DE PADRES DE FAMILIA DE LOS NINOS USARIOS DEL HOGAR INFANTIL FUENTE CLARA	secop_ii_proveedores	9.0
901009825	FUNDACION SERVIR Y PROGRESAR	secop_ii_proveedores	9.0
900207132	SANTECH PRODUCCIONES  SAS	secop_ii_proveedores	9.0
820000400	PARROQUIA DE CAMPOHERMOSO	secop_ii_proveedores	9.0
900030177	CORPORACION CREAR GESTION Y DESARROLLO	secop_ii_proveedores	9.0
799137146	victor manuel ortega vasquez	secop_ii_proveedores	9.0
830101810	ELV INGENIERIA S.A.S	secop_ii_proveedores	9.0
800205056	ASOCIACION DE HOGARES COMUNITARIOS SECTOR NORTE AGUACHICA	secop_ii_proveedores	9.0
900958202	INVERSIONES PROMEDCOSAS	secop_ii_proveedores	9.0
800116948	COOPERATIVA DE TRABAJO ASOCIADO EL TURPIAL	secop_ii_proveedores	9.0
891780093	Caja de Compensacion Familiar del Magdalena	secop_ii_proveedores	9.0
860520097	GUARDIANES COMPANIA LIDER DE SEGURIDAD LTDA	secop_ii_proveedores	9.0
900435884	Sueskun Agencia de Creatividad S.A.S	secop_ii_proveedores	9.0
800185449	AVIDANTI S.A.S	secop_ii_proveedores	9.0
900162856	Global Forensic Auditing	secop_ii_proveedores	9.0
800062152	ASOCIACION DE PADRES DE FAMILIA DEL HOGAR  INFANTIL LAS ACACIAS	secop_ii_proveedores	9.0
860507669	JARDINEROS LTDA.	secop_ii_proveedores	9.0
900397317	COLOMBIANA DE CRUDOS SAS	secop_ii_proveedores	9.0
900899053	SERVICIO TECNICO AUTOMOTRIZ B Y D	secop_ii_proveedores	9.0
825003121	CENTRO DE INVESTIGACION PARA EL DESARROLLO ALTERNATIVO	secop_ii_proveedores	9.0
901286744	KIEL INGENIEROS SAS	secop_ii_proveedores	9.0
890981323	PARROQUIA DE JESUS CRUCIFICADO	secop_ii_proveedores	9.0
800092788	MUNICIPIO DE EL MOLINO	secop_ii_proveedores	9.0
900092294	AVALON FUEL SAS	secop_ii_proveedores	9.0
900191993	COMITE COLOMBIANO DEL WEC	secop_ii_proveedores	9.0
900690216	asv ingenieria sas	secop_ii_proveedores	9.0
800160479	ASOCIACION DE PADRES DE FAMILA DE LOS HCB VEREDA EL CRUCERO	secop_ii_proveedores	9.0
890919549	CONQUIMICA S.A.	secop_ii_proveedores	9.0
800141256	ASOCIACION DE PADRES DE PADRES DE HOGARES DE BIENESTAR ZONA 11	secop_ii_proveedores	9.0
800064246	ASOCIACION DE PADRES USUARIOS DE LOS HOGARES DE BIENESTAR DEL BARRIO SAN BLAS	secop_ii_proveedores	9.0
900700114	GLOBAL SISTEMAS SAS	secop_ii_proveedores	9.0
800142219	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR PROMESA DE DIOS	secop_ii_proveedores	9.0
830141610	Hipertexto SAS	secop_ii_proveedores	9.0
900104795	UNIOBRAS LTDA	secop_ii_proveedores	9.0
826000923	SALUD SOGAMOSO EMPRESA SOCIAL DEL ESTADO	secop_ii_proveedores	9.0
900922532	asociacion y organizacion delas etnias afrocolombianas UBUNTU	secop_ii_proveedores	9.0
900706533	CRUZCO EC SAS	secop_ii_proveedores	9.0
900562413	TRANSPORTE Y CARGA  S.A.S	secop_ii_proveedores	9.0
802022269	ACP LIMITADA - AUTOMATIZACION CONTROL Y POTENCIA	secop_ii_proveedores	9.0
901283250	CORMEPAZ	secop_ii_proveedores	9.0
800100049	ALCALDIA MUNICIPAL ATACO TOLIMA	secop_ii_proveedores	9.0
900721714	GO INTERNACIONAL TRADE SAS	secop_ii_proveedores	9.0
901076210	GASOVIDA S.A.S	secop_ii_proveedores	9.0
901301065	Aires Polo Cool SAS	secop_ii_proveedores	9.0
900426804	RECURSOS & TECNOLOGIA SAS	secop_ii_proveedores	9.0
890110964	ALIMENTOS DEL VALLE S.A.	secop_ii_proveedores	9.0
891401606	JUNTA DE ACCION COMUNAL VEREDA SANTA EMILIA	secop_ii_proveedores	9.0
860025991	FEDERACION ECUESTRE DE COLOMBIA	secop_ii_proveedores	9.0
890325198	representaciones lastra sas	secop_ii_proveedores	9.0
809005439	SEGURIDAD E HIGIENE INDUSTRIAL	secop_ii_proveedores	9.0
900280725	FUNDACION PARA EL DESARROLLO INTEGRAL DE LA FAMILIA	secop_ii_proveedores	9.0
901088105	PANAKEIA  SERVICIOS  MEDICOS S.A.S	secop_ii_proveedores	9.0
800007932	CORPORACION SEDECOM	secop_ii_proveedores	9.0
901069447	JAC FONTANA	secop_ii_proveedores	9.0
901241952	UNION TEMPORAL GEOFONOS FT2018	secop_ii_proveedores	9.0
901021000	Fundacion Compania Guia2Teatro	secop_ii_proveedores	9.0
807000058	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR LA VEGA	secop_ii_proveedores	9.0
900591254	COMUNICACIONES ESTRUCTURAS E INSTALACIONES SAS	secop_ii_proveedores	9.0
826003482	Grupo Empresarial Vinculamos	secop_ii_proveedores	9.0
899999421	CORPORACION SOCIAL DE CUNDINAMARCA	secop_ii_proveedores	9.0
900274678	COMPUCONTA SOFTWARE ASESORES S.A.S.	secop_ii_proveedores	9.0
890981683	CORPORACION DE FOMENTO ASISTENCIAL DEL HOSPITAL UNIVERSITARIO SAN VICENTE DE PAUL	secop_ii_proveedores	9.0
891680281	ALCALDIA MUNICIPAL DE LLORO	secop_ii_proveedores	9.0
900598357	MC CONSTRUCCIONES Y CONSULTORIAS S.A.S	secop_ii_proveedores	9.0
901364271	UT PADUA VALLE	secop_ii_proveedores	9.0
900993148	SGA COLOMBIA SAS	secop_ii_proveedores	9.0
900300580	Serviambulancias del Pacifico SAS	secop_ii_proveedores	9.0
900752141	GERMAN A PERDOMO SAS	secop_ii_proveedores	9.0
900521065	HOLDINGRIP SAS	secop_ii_proveedores	9.0
900110312	INVERSIONES SOLES S.A.S	secop_ii_proveedores	9.0
900628398	FUNDACION LOS GUAYACANES COLOMBIA	secop_ii_proveedores	9.0
901159454	DOSSIER SOLUCIONES SAS	secop_ii_proveedores	9.0
846001052	COOPERATIVA DE TRABAJO ASOCIADO SANTANA C.T.A.	secop_ii_proveedores	9.0
900424507	Ecowindows SAS	secop_ii_proveedores	9.0
901413280	UNION TEMPORAL LABORATORIOS CAQUETA	secop_ii_proveedores	9.0
802000608	SUMINISTROS Y DOTACIONES COLOMBIA S.A.	secop_ii_proveedores	9.0
901183502	INFRAESTRUCTURA TECNOLOGICA DE COLOMBIA	secop_ii_proveedores	9.0
830121576	FASE PI SAS	secop_ii_proveedores	9.0
830027520	Archila Abogados Ltda	secop_ii_proveedores	9.0
901022222	UNION TEMPORAL EL SENDERO	secop_ii_proveedores	9.0
901145290	SOLUCIONES Y SERVICIOS INTEGRALES EN BIOMEDICA SAS	secop_ii_proveedores	9.0
800112909	ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR MUNDO FELIZ	secop_ii_proveedores	9.0
802004549	ESE CENTRO DE SALUD DE POLONUEVO	secop_ii_proveedores	9.0
890984351	LIGA ANTIOQUENA DE FUTBOL DE SALON	secop_ii_proveedores	9.0
901164339	CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE ALPUJARRA - TOLIMA	secop_ii_proveedores	9.0
900708792	wg ingenieria y comunicaciones e & H s.a.s	secop_ii_proveedores	9.0
900266373	SCOSDA	secop_ii_proveedores	9.0
900301806	CABILDO ARHUACO DE LA SIERRA NEVADA	secop_ii_proveedores	9.0
800164370	JUNTA DE ACCION COMUNAL AURES II	secop_ii_proveedores	9.0
900232301	AUDIFONOS ALCIRA RAMIREZ S.A.S	secop_ii_proveedores	9.0
892002251	Asociacion Accion Catolica de Villavicencio Hogar del Nino	secop_ii_proveedores	9.0
800142623	asociacion de padres usuarios asonutriden	secop_ii_proveedores	9.0
800143673	ASOCIACION DE PADRES DE FAMILIA CDI SANTA RITA	secop_ii_proveedores	9.0
901090502	demarcamos soluciones empresariales sas	secop_ii_proveedores	9.0
900477830	VETERINARIA EL RANCHO DE LES SAS	secop_ii_proveedores	9.0
900338377	CENTRO ESPECIALIZADO DE DIAGNOSTICO MATERNO INFANTIL IPS SAS	secop_ii_proveedores	9.0
900329625	TRACTOCENTRO COLOMBIA SAS	secop_ii_proveedores	9.0
163670494	ADOLFO LEON HERNANDEZ	secop_ii_proveedores	9.0
890329676	centro de bienestar del anciano hogar del buen consuelo	secop_ii_proveedores	9.0
900418767	JCL DESIGN & CONSTRUCTION SAS	secop_ii_proveedores	9.0
891856576	TIGOF Y CIA LTDA INGENIEROS CONTRATISTAS	secop_ii_proveedores	9.0
890204162	SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LTDA	secop_ii_proveedores	9.0
900135317	AGUA LA CASCADA MICROFILTRADA SAS	secop_ii_proveedores	9.0
900047839	SOLUCIONES GEOINFORMATICAS SAS	secop_ii_proveedores	9.0
826002964	SERVIQUIMICOS E.U.	secop_ii_proveedores	9.0
860045920	FEDERACION COLOMBIANA DE VELA	secop_ii_proveedores	9.0
800157417	ASOCIACION DE PADRES DE HOGARES DE BIENESTAR CAPITANEJO	secop_ii_proveedores	9.0
820002300	OPTICA SAN IGNACIO UNIDAD MOVIL LTDA	secop_ii_proveedores	9.0
820003337	EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE JENESANO	secop_ii_proveedores	9.0
901054175	Jimenez & Calderon Abogados	secop_ii_proveedores	9.0
900023898	CIME INTERNATIONAL S.A.S.	secop_ii_proveedores	9.0
800220893	COPISEGUROS FORERO MUNEVAR LTDA	secop_ii_proveedores	9.0
901021046	TURNKEY LOGISTICS CONSULTANTS SAS	secop_ii_proveedores	9.0
890111339	PASTEUR LABORATORIOS CLINICOS DE COLOMBIA S.A.	secop_ii_proveedores	9.0
860020474	Asociacion Scout de Colombia	secop_ii_proveedores	9.0
900375638	FUNDACION CAKIKE	secop_ii_proveedores	9.0
900218804	FUNDACION EDUCATIVA AUTONOMA DE COLOMBIA	secop_ii_proveedores	9.0
816001463	EMPRESA DE SERVICIOS PUBLICOS DE MISTRATO	secop_ii_proveedores	9.0
901064529	ID INNOVACION DOCUMENTAL SAS	secop_ii_proveedores	9.0
900740040	ABISAMBRA ORTIZ SAS	secop_ii_proveedores	9.0
901205097	AROMAS Y LIMPIEZAS DE COLOMBIA S.A.S	secop_ii_proveedores	9.0
901100370	CORVUS INTERNATIONAL GROUP SAS	secop_ii_proveedores	9.0
890501357	VIVIENDAS Y VALORES S.A.	secop_ii_proveedores	9.0
890506128	MUNICIPIO DE SANTO DOMINGO DE SILOS	secop_ii_proveedores	9.0
830032755	DUARTE GARCIA ABOGADOS SAS	secop_ii_proveedores	9.0
890500597	DIOCESIS DE CUCUTA	secop_ii_proveedores	9.0
901055208	CDA CALARCA SAS	secop_ii_proveedores	9.0
900174671	SECURITY TECHNOLOGY DE COLOMBIA SAS	secop_ii_proveedores	9.0
830007378	ASOCIACION DE PADRES USUARIOS Y MADRES COMUNITARIAS DE BIENESTAR GENTE DEL MANANA	secop_ii_proveedores	9.0
900458017	SERVICIOS PRE HOSPITALARIOS DE ATENCION MEDICA SAS	secop_ii_proveedores	9.0
900215151	CENTRO DE ESPECIALISTAS IPS LOGROS S.A.S	secop_ii_proveedores	9.0
901044822	GRUPO EMPRESARIAL LCS S.A.S	secop_ii_proveedores	9.0
890201949	ESTUDIOS TECNICOS Y ASESORIAS S.A	secop_ii_proveedores	9.0
804002074	ASOCIACION DE PADRES DE HOGARES DE BIENESTAR DEL MUNICIPIO DE LANDAZURI	secop_ii_proveedores	9.0
525476838	YENNY ALEXANDRA MORA ACOSTA	secop_ii_proveedores	9.0
900802749	GEOCRETOS INGENIERIA SAS	secop_ii_proveedores	9.0
901059985	ARRUBLA DEVIS ASOCIADOS S.A.S.	secop_ii_proveedores	9.0
890702076	CORAL CIUDAD MUSICAL DE IBAGUE	secop_ii_proveedores	9.0
890211991	COOPERATIVA DE TRABAJO ASOCAIDO  EL CARARE	secop_ii_proveedores	9.0
830142937	DISENOS GEOTECNICOS SAS	secop_ii_proveedores	9.0
900053978	GLOBAL MENSAJERIA S.A.S	secop_ii_proveedores	9.0
900782325	VALORA METRO CUADRADO S.A.S.	secop_ii_proveedores	9.0
900182086	VERITEST LTDA	secop_ii_proveedores	9.0
900532929	VIVERO EL BOSQUE SAI SAS	secop_ii_proveedores	9.0
800193490	EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA NIVEL I	secop_ii_proveedores	9.0
800163225	ASOCIACION DE HOGARES COMUNITARIOS SIMANA TRADICIONAL	secop_ii_proveedores	9.0
811026956	MR Y CIA SAS	secop_ii_proveedores	9.0
900225076	ESCUELA NACIONAL DE RESCATE	secop_ii_proveedores	9.0
900602757	UNIDAD DE DIAGNOSTICO CLINICO ESPECIALIZADO	secop_ii_proveedores	9.0
700150659	DANIEL JOSE ORTIZ RIVERA	secop_ii_proveedores	9.0
816000752	LIGA DE ACTIVIDADES SUBACUATICAS DE RISARALDA	secop_ii_proveedores	9.0
900214670	DYA INGENIERIA SAS	secop_ii_proveedores	9.0
805009280	SYNERGIA CONSULTORIA Y GESTION S.A.S.	secop_ii_proveedores	9.0
800140547	Asociacion de Padres Usuarios De los Hogares Comunitarios de Bienestar Familiar  otras Modalidades de Atencion a la Primera Infancia y Madres Comunita	secop_ii_proveedores	9.0
900923481	TUS ABUELOS BARRANQUILLA SAS	secop_ii_proveedores	9.0
